,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size,model_id
0,,0.6534948945045471,0.6318808484408924,[0.72108027 0.54268143],0.6302436415990388,[0.75637394 0.50411335],0.638286668532159,[0.68893349 0.58763985],,0.7622321248054504,0.751070196555224,[0.80378198 0.69835841],0.7487409841791256,[0.82132303 0.67615894],0.7545197895026768,[0.78697452 0.72206506],5,1,True,384,0.1,0.0005,123,focal,2,True,5,64,14
0,,0.6611369848251343,0.6441859151822065,[0.72184823 0.56652361],0.6433410561217612,[0.77395013 0.51273198],0.6546218437336566,[0.67631881 0.63292488],,0.7591319680213928,0.7491492570995744,[0.79919092 0.69910759],0.7463752933476235,[0.82544104 0.66730955],0.7543233070545441,[0.77455892 0.73408769],5,1,True,384,0.2,0.001,1,focal,2,True,5,64,15
0,,0.6628145575523376,0.6427983470937503,[0.72735494 0.55824176],0.6410455604447306,[0.766762   0.51532913],0.6503754557829446,[0.69180046 0.60895045],,0.7630408406257629,0.7505049354204507,[0.8064303  0.69457957],0.7490635871013429,[0.81540859 0.68271858],0.752253771523339,[0.79764757 0.70685997],5,1,True,384,0.2,0.001,12,focal,2,True,5,64,15
0,,0.659832239151001,0.6348995684591112,[0.73030885 0.53949029],0.6330237277985916,[0.75358341 0.51246405],0.6389773690937617,[0.7084289  0.56952584],,0.7664105892181396,0.7524136255697951,[0.81128172 0.69354553],0.7524307896478581,[0.81119338 0.6936682 ],0.7523964927998541,[0.81137007 0.69342291],5,1,True,384,0.2,0.001,123,focal,2,True,5,64,15
0,,0.6587138772010803,0.6350552873696065,[0.72797504 0.54213553],0.6331560792287194,[0.75547333 0.51083883],0.6399627858724395,[0.70240826 0.57751731],,0.774363100528717,0.7618127355040583,[0.81648761 0.70713786],0.7608429327421866,[0.82189362 0.69979224],0.7628957877428841,[0.81115225 0.71463932],5,1,True,384,0.2,0.0001,1,focal,2,True,5,64,16
0,,0.6570363640785217,0.62988924421761,[0.73012614 0.52965235],0.6282691782691783,[0.74744745 0.50909091],0.6327670209880103,[0.71358945 0.55194459],,0.7786763906478882,0.7652062785185181,[0.82144411 0.70896845],0.7654637468775249,[0.82019544 0.71073205],0.7649550793832223,[0.82269658 0.70721358],5,1,True,384,0.2,0.0001,12,focal,2,True,5,64,16
0,,0.655545175075531,0.6315546315546317,[0.72557173 0.53753754],0.6297307289590384,[0.75261861 0.50684285],0.6362955202524035,[0.70040138 0.57218966],,0.7755762338638306,0.7631705500232686,[0.81737414 0.70896696],0.7621229508685005,[0.82324348 0.70100242],0.7643512289742214,[0.81158789 0.71711457],5,1,True,384,0.2,0.0001,123,focal,2,True,5,64,16
0,,0.6527493000030518,0.6344617359510445,[0.71622239 0.55270108],0.6335576695809877,[0.7640559  0.50305944],0.6436189013064963,[0.67402523 0.61321257],,0.7651974558830261,0.7556161456481783,[0.8040054  0.70722689],0.7527186629767323,[0.83151036 0.67392697],0.7611252505902175,[0.77826182 0.74398868],5,1,True,384,0.2,0.0005,1,focal,2,True,5,64,17
0,,0.658900260925293,0.632299957874199,[0.73119859 0.53340133],0.6305951188617551,[0.7496988  0.51149144],0.6354308462410738,[0.71358945 0.55727224],,0.770723819732666,0.7564172597308212,[0.81544971 0.69738481],0.7570596400209343,[0.81236489 0.70175439],0.7558136776430855,[0.81855805 0.69306931],5,1,True,384,0.2,0.0005,12,focal,2,True,5,64,17
0,,0.6514445543289185,0.6300210675814735,[0.71905048 0.54099165],0.62847962154545,[0.75536616 0.50159308],0.6365867997683206,[0.68606651 0.58710709],,0.766680121421814,0.7554476746447925,[0.80785881 0.70303654],0.7532241403159865,[0.82367587 0.68277241],0.7585890403615462,[0.79263777 0.72454031],5,1,True,384,0.2,0.0005,123,focal,2,True,5,64,17
